1.105599999999999909e+03
1.205599999999999909e+03
1.221599999999999909e+03
1.233599999999999909e+03
1.453700000000000045e+03
1.566799999999999955e+03
1.609799999999999955e+03
2.163099999999999909e+03
2.808400000000000091e+03
2.820400000000000091e+03
2.853400000000000091e+03
2.869400000000000091e+03
2.957400000000000091e+03
2.973400000000000091e+03
