1.105599999999999909e+03
1.150599999999999909e+03
1.166599999999999909e+03
1.180599999999999909e+03
1.196599999999999909e+03
1.427700000000000045e+03
1.550799999999999955e+03
1.580799999999999955e+03
1.648799999999999955e+03
2.131099999999999909e+03
2.792400000000000091e+03
2.883400000000000091e+03
2.899400000000000091e+03
3.017400000000000091e+03
3.033400000000000091e+03
3.043400000000000091e+03
3.059400000000000091e+03
3.077400000000000091e+03
3.093400000000000091e+03
