1.105599999999999909e+03
1.192599999999999909e+03
1.208599999999999909e+03
1.427700000000000045e+03
1.580799999999999955e+03
1.648799999999999955e+03
2.131099999999999909e+03
2.792400000000000091e+03
2.853400000000000091e+03
2.869400000000000091e+03
3.017400000000000091e+03
3.033400000000000091e+03
