1.105599999999999909e+03
1.210599999999999909e+03
1.226599999999999909e+03
1.437700000000000045e+03
1.453700000000000045e+03
1.566799999999999955e+03
1.609799999999999955e+03
2.131099999999999909e+03
2.820400000000000091e+03
2.853400000000000091e+03
2.869400000000000091e+03
2.983400000000000091e+03
2.999400000000000091e+03
