1.105599999999999909e+03
1.219599999999999909e+03
1.235599999999999909e+03
1.477700000000000045e+03
1.580799999999999955e+03
1.619799999999999955e+03
2.115099999999999909e+03
2.832400000000000091e+03
2.869400000000000091e+03
2.885400000000000091e+03
2.957400000000000091e+03
2.973400000000000091e+03
