1.105599999999999909e+03
1.145599999999999909e+03
1.161599999999999909e+03
1.219599999999999909e+03
1.453700000000000045e+03
1.556799999999999955e+03
1.579799999999999955e+03
2.115099999999999909e+03
2.808400000000000091e+03
2.853400000000000091e+03
2.869400000000000091e+03
2.999400000000000091e+03
3.015400000000000091e+03
