1.105599999999999909e+03
1.159599999999999909e+03
1.182599999999999909e+03
1.198599999999999909e+03
1.427700000000000045e+03
1.550799999999999955e+03
1.649799999999999955e+03
2.145099999999999909e+03
2.820400000000000091e+03
2.883400000000000091e+03
2.899400000000000091e+03
2.983400000000000091e+03
2.999400000000000091e+03
