1.105599999999999909e+03
1.182599999999999909e+03
1.198599999999999909e+03
1.453700000000000045e+03
1.550799999999999955e+03
1.623799999999999955e+03
2.145099999999999909e+03
2.808400000000000091e+03
2.869400000000000091e+03
2.885400000000000091e+03
2.983400000000000091e+03
2.999400000000000091e+03
